Fid,Protocol,Flag,Packet,Sender ID,Receiver ID,Source IP Address,Destination IP Address,Source Port,Destination Port,Packet Size,Label,Url
10.152.152.11-10.152.152.10-35037-53-17,UDP,ACK,DHCP,443,53,216.58.216.142,10.152.152.11,443,57361,141638,1,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/6afa0c49aecd66c?cmd=_update&dispatch=6afa0c49aecd66c8d&locale=_US
10.152.152.11-46.228.164.20-39492-80-6,TCP,SYN,SMTP,443,44577,10.152.152.11,173.194.33.97,56254,443,2333,1,https://www.damenperuecke.com/
10.152.152.11-10.152.152.10-55000-53-17,UDP,ACK,SNMP,33585,80,173.194.65.127,10.152.152.11,19305,34702,6050,1,https://outlook-office365-signin.el.r.appspot.com/linkedrecruiter.html
10.152.152.11-10.152.152.10-37354-53-17,TCP,RST,FTP,60125,53,173.194.40.238,10.152.152.11,443,41313,13833,1,http://www.crazyboards.org/forums/
10.152.152.11-93.184.220.29-33039-80-6,UDP,ACK,DNS,40349,53,173.194.33.118,10.152.152.11,443,46219,3750,0,https://www.oikonomou-shop.gr/
10.152.152.11-10.152.152.10-42755-53-17,TCP,FIN,SSH,37302,53,173.194.33.105,74.125.28.189,44097,443,2569,0,http://www.regina.ninetendev.com/wp-admin/css/0001
10.152.152.11-10.152.152.10-39886-53-17,UDP,ACK,NTP,48683,53,10.152.152.11,10.152.152.11,443,34481,442,0,http://whatis.techtarget.com/definition/speech-synthesis
173.194.112.90-10.152.152.11-443-46519-6,TCP,SYN,FTP,49308,443,74.125.136.188,10.152.152.11,5228,50953,385820,1,http://psychologydictionary.org/passivity-phenomena/
10.152.152.11-93.184.220.29-59042-80-6,UDP,ACK,SNMP,49309,39177,216.58.216.142,10.152.152.11,443,57361,9340,0,http://shirts.wrapgirlmarketing.com/Drop-box/Dropbox/index.php
10.152.152.11-10.152.152.10-54481-53-17,TCP,SYN,HTTPS,54436,80,10.152.152.11,173.194.33.97,56254,443,133480,1,http://www.segmentationstudyguide.com/using-cluster-analysis-for-market-segmentation/
10.152.152.11-10.152.152.10-52069-53-17,UDP,ACK,DHCP,443,53,173.194.65.127,10.152.152.11,19305,34702,166928,0,https://www.klikaj.hr/
10.152.152.11-10.152.152.10-44306-53-17,TCP,SYN,SMTP,50406,53,173.194.33.118,10.152.152.11,443,46219,4888,0,https://www.vrbank.de/privatkunden.html
10.152.152.11-10.152.152.10-35252-53-17,UDP,ACK,SNMP,443,53,173.194.33.105,10.152.152.11,443,41313,0,1,http://in-the-name-of-god1.mihanblog.com
10.152.152.11-10.152.152.10-33315-53-17,TCP,RST,FTP,39921,80,10.152.152.11,10.152.152.11,443,34481,546073,0,http://www.fordzapataseminuevos.com.mx/app/Console/VERIFY/PAYPAL/customer_center/customer-IDPP00C346/myaccount/identity/
31.13.92.14-10.152.152.11-443-54615-6,UDP,ACK,DNS,443,56555,173.194.40.229,74.125.28.189,44097,443,3219,0,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAUNXyRUMTZMRlNNV1hWVFdWR1ZINVZUTFRTVkE0Ty4u
192.40.36.90-10.152.152.11-80-41701-6,TCP,FIN,SSH,33585,50060,74.125.136.188,10.152.152.11,5228,50953,1967,0,https://www.againstmalaria.com/default.aspx
37.252.170.137-10.152.152.11-80-58798-6,UDP,ACK,NTP,443,53,216.58.216.142,10.152.152.11,443,57361,127156,0,http://funkyrobot.ca/wp-includes/file/files/db/file.dropbox/
10.152.152.11-10.152.152.10-48144-53-17,TCP,SYN,FTP,60125,53,10.152.152.11,173.194.33.97,56254,443,12428,0,http://gbo-service.in.ua
168.75.242.199-10.152.152.11-80-35358-6,UDP,ACK,SNMP,443,53,173.194.65.127,10.152.152.11,19305,34702,169546,0,https://stergiog.blogspot.com/
10.152.152.11-10.152.152.10-57767-53-17,TCP,SYN,HTTPS,40349,42363,173.194.40.229,10.152.152.11,443,41313,2067,1,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/63e1cdcdc423bfb/?cmd=_update&dispatch=63e1cdcdc423bfb87&locale=_
10.152.152.11-10.152.152.10-38987-53-17,UDP,ACK,DHCP,49309,53,173.194.33.105,10.152.152.11,443,34481,2851,1,http://www.kloudteck.com/wp-includes/images/crystal/index.html
216.58.201.162-10.152.152.11-80-50080-6,TCP,SYN,SMTP,53261,53,10.152.152.11,74.125.28.189,44097,443,546005,0,https://www.echoroukonline.com/
10.152.152.11-10.152.152.10-44247-53-17,UDP,ACK,SNMP,49323,36549,173.194.33.118,10.152.152.11,443,51379,1240,1,https://vk.com/away.php?to=http%3A%2F%2Fessentiallyyoursandmore.com%2Fverification-process%2F&post=381921789_50&cc_keymessage-id:
10.152.152.11-10.152.152.10-55199-53-17,TCP,RST,FTP,49324,443,173.194.40.238,10.152.152.11,5228,50953,3595,0,http://www.sheetmusic.cc/piano/sheets/
216.58.219.226-10.152.152.11-80-44240-6,UDP,ACK,DNS,49326,53,74.125.136.188,10.152.152.11,443,57361,2821,0,https://three-gb.com/
104.109.70.28-10.152.152.11-80-40665-6,TCP,FIN,SSH,56319,53,216.58.216.142,173.194.33.97,56254,443,1424,1,http://onelink.quickgifts.com/merchant/hopdoddy-burger-bar
10.152.152.11-10.152.152.10-50332-53-17,UDP,ACK,NTP,37266,53,10.152.152.11,10.152.152.11,19305,34702,1493,1,http://www.mychase-online.com/4njezzji=/myaccount.php
10.152.152.11-178.255.83.1-49828-80-6,TCP,SYN,FTP,56320,51939,173.194.65.127,10.152.152.11,443,51379,3580,1,http://mail.tgroot.nl/~u43730p39181/pki-validation
10.152.152.11-104.244.43.140-56462-80-6,UDP,ACK,SNMP,56317,53,10.152.152.11,10.152.152.11,443,34481,20670,1,http://e710z0ear.du.r.appspot.com/c:/users/user/downlo
10.152.152.11-10.152.152.10-45609-53-17,TCP,SYN,HTTPS,56321,36867,173.194.33.105,74.125.28.189,44097,443,10001,0,http://www.wikihow.com/Stop-Passive-Aggressive-Behavior-in-the-Workplace
104.109.71.28-10.152.152.11-80-44881-6,UDP,ACK,DHCP,56316,53,64.233.165.93,10.152.152.11,443,41313,511,0,https://docs.oracle.com/cd/B14099_09/web.1012/b15901/xactions001.htm
149.126.72.155-10.152.152.11-80-44806-6,TCP,SYN,SMTP,56318,53,173.194.40.231,10.152.152.11,443,46221,0,1,http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30?sec=redacteddetcader
10.152.152.11-93.184.221.133-45269-80-6,UDP,ACK,SNMP,42650,80,173.194.33.118,10.152.152.11,5228,50953,327,1,http://inbioma.pe/rechnung-172789207340&cgi3-viewkontakt-172789207340-007acctpagetype-172789207340=9206227-&info@beetleconnection.de.html
10.152.152.11-10.152.152.10-48694-53-17,TCP,RST,FTP,37263,34845,173.194.33.118,10.152.152.11,443,57361,1253,0,http://everything.explained.today/LAN-Chile/
23.235.46.175-10.152.152.11-80-55518-6,TCP,SYN,DNS,40597,53,216.58.216.142,173.194.33.97,56254,443,0,0,https://itunes.apple.com/us/app/vh1/id413522634?mt=8
10.152.152.11-10.152.152.10-41827-53-17,UDP,ACK,SSH,40597,80,10.152.152.11,10.152.152.11,19305,34702,363,0,http://www-paypal-com-login.menlosec.com/
10.152.152.11-10.152.152.10-39945-53-17,TCP,SYN,NTP,54593,80,74.125.136.188,74.125.28.189,44097,443,7856,1,http://www.sabuco.com/
10.152.152.11-10.152.152.10-39702-53-17,UDP,ACK,FTP,54589,53,173.194.65.127,10.152.152.11,443,34481,2686,0,http://www.brighthub.com/computing/hardware/articles/68502.aspx
10.152.152.11-149.126.72.107-37724-443-6,TCP,RST,HTTP,54594,44931,173.194.40.238,10.152.152.11,443,54040,42171,0,http://storage.googleapis.com/newnewme/dre.htm
74.125.136.156-10.152.152.11-80-44091-6,UDP,ACK,DNS,54592,80,64.233.165.93,10.152.152.11,443,44943,6386,1,http://www.cs.ucf.edu/~jcheng/domain.pdf
10.152.152.11-10.152.152.10-56330-53-17,TCP,FIN,SSH,44085,53,173.194.40.231,10.152.152.11,443,41313,7841,0,https://sites.google.com/site/sbserviceamcount/
95.101.39.50-10.152.152.11-80-35679-6,UDP,ACK,NTP,54591,80,10.152.152.11,10.152.152.11,443,41313,7122,1,http://exr-pro33.moonfruit.com/
10.152.152.11-10.152.152.10-55316-53-17,TCP,SYN,FTP,54590,80,173.194.112.169,10.152.152.11,443,57361,8855,0,http://67.199.68.195/nosmoke.htm
10.152.152.11-10.152.152.10-51590-53-17,UDP,ACK,SNMP,48457,53,173.194.33.105,173.194.33.97,56254,443,7675,1,http://t-central.blogspot.com/
173.194.116.194-10.152.152.11-80-53432-6,TCP,SYN,HTTPS,50324,38207,216.58.216.142,10.152.152.11,5228,50953,8035,0,http://www.allmusic.com/album/tunnel-of-love-mw0000193300
10.152.152.11-103.16.72.7-57301-80-6,UDP,ACK,DHCP,51445,53,10.152.152.11,10.152.152.11,19305,34702,2260,0,http://www.totallandscapecare.com/landscaping/virtual-reality-landscaping/
10.152.152.11-10.152.152.10-55674-53-17,TCP,SYN,SMTP,33169,53,173.194.65.127,10.152.152.11,443,46221,0,0,http://secureupdate.appleld.com.duilawyeryork.com/ap/8e38b58ea453737?cmd=_update&dispatch=8e38b58ea45373703&locale=_de
10.152.152.11-10.152.152.10-40662-53-17,UDP,ACK,SNMP,33169,53,74.125.136.188,10.152.152.11,443,54040,685,0,https://www.edrawsoft.com/Mesh-Network.php
10.152.152.11-10.152.152.10-39610-53-17,TCP,RST,FTP,58247,39174,173.194.40.238,10.152.152.11,443,44943,8358,0,https://www.craftbeer.com/styles/session-beer
10.152.152.10-10.152.152.11-9052-52438-6,UDP,ACK,DNS,58247,43782,173.194.112.181,74.125.28.189,44097,443,1804,1,https://www.monistat.com/
10.152.152.10-10.152.152.11-9052-54848-6,TCP,FIN,SSH,58241,53,173.194.40.238,10.152.152.11,443,45235,82,0,https://www.androidpit.com/best-android-file-manager
10.152.152.11-162.212.130.108-46255-80-6,UDP,ACK,NTP,58241,53,173.194.112.169,10.152.152.11,443,34481,379,1,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/032245547928d73?cmd=_update&dispatch=032245547928d73cc&locale=_us
10.152.152.11-10.152.152.10-57102-53-17,TCP,SYN,FTP,58244,80,10.152.152.11,10.152.152.11,443,57361,434,1,http://www.makeuseof.com/tag/p2p-peer-peer-file-sharing-works/
10.152.152.11-10.152.152.10-40388-53-17,UDP,ACK,SNMP,58246,50378,173.194.112.164,173.194.33.97,56254,443,8626,1,http://www.definitions.net/definition/tabloid
10.152.152.11-10.152.152.10-40350-53-17,TCP,SYN,HTTPS,58244,53,216.58.216.142,10.152.152.11,19305,34702,158,1,https://www.cigarety-el.cz/
10.152.152.11-185.66.140.149-42310-80-6,UDP,ACK,DHCP,58246,53,173.194.33.105,10.152.152.11,5228,50953,0,0,http://www.masscool.com/massmedia/softloads2/planet-waves-patch-cable-kit.html
10.152.152.11-10.152.152.10-43022-53-17,TCP,SYN,SMTP,58245,53,10.152.152.11,10.152.152.11,443,46221,7934,0,http://wwp-cartasi-titoari-portale-sicreuzza-2017.dynamic-dns.net/gtwpage1e10/index-jsp.html
10.152.152.11-10.152.152.10-42970-53-17,UDP,ACK,SNMP,58245,80,173.194.65.127,10.152.152.11,443,47598,299,0,https://login-offlce365-0utl00k.nn.r.appspot.com/c:/users/user/downloads
10.152.152.11-104.16.23.235-53834-80-6,TCP,RST,FTP,58243,53,74.125.136.188,10.152.152.11,443,46221,7944,1,http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa/LoginMDP2b5e.html
10.152.152.11-10.152.152.10-48895-53-17,UDP,ACK,DNS,58243,48782,173.194.112.181,10.152.152.11,443,45235,1529,0,http://www.pastimenangqq101.com/wp-content/uploads/4
10.152.152.11-10.152.152.10-56290-53-17,TCP,FIN,SSH,58242,55213,10.152.152.11,74.125.28.189,44097,443,7978,1,https://giveawayradar.weebly.com/
10.152.152.11-10.152.152.10-57029-53-17,UDP,ACK,NTP,443,53,173.194.112.164,10.152.152.11,443,37375,0,0,http://forums.androidcentral.com/chromebooks/699557-file-manager-chromebook.html
23.3.90.96-10.152.152.11-80-36970-6,TCP,SYN,FTP,57606,42719,216.58.216.142,10.152.152.11,443,57361,785,0,http://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing
10.152.152.11-10.152.152.10-43334-53-17,UDP,ACK,SNMP,40602,42550,10.152.152.11,10.152.152.11,443,34481,282,1,https://www.computerhope.com/issues/ch001350.htm
10.152.152.11-10.152.152.10-40071-53-17,TCP,SYN,HTTPS,40612,80,173.194.65.127,173.194.33.97,56254,443,16913,0,http://smard.com.tr/wp-content/plugins/wp-statistics/session-acces-email/webmail-login-mycas-session-cookie/kunde-ionos-session-cookie/EMAILVARIFICATION.php?email=info@wendt-mobile.de
10.152.152.11-192.230.77.107-60324-80-6,UDP,ACK,DHCP,443,53,173.194.33.105,10.152.152.11,19305,34702,5256,0,https://openmodelica.org/
104.244.43.204-10.152.152.11-443-38462-6,TCP,SYN,SMTP,40611,80,173.194.112.181,10.152.152.11,5228,50953,613,0,https://xiu7puzb-bwvyqzx21.vercel.app/
10.152.152.11-10.152.152.10-53613-53-17,UDP,ACK,SNMP,443,53,74.125.136.188,10.152.152.11,443,47598,2954,0,http://www.iboard.co.uk/iwb/Number-Balloons-572
62.67.193.61-10.152.152.11-80-36624-6,TCP,RST,FTP,40610,53,10.152.152.11,74.125.28.189,44097,443,1102,0,https://aruba-di.blogspot.com/?m=1
10.152.152.11-10.152.152.10-54540-53-17,UDP,ACK,DNS,443,53,216.58.216.142,10.152.152.11,443,37375,7921,0,http://amazing-swartz-d31e02.netlify.app/
10.152.152.11-192.230.68.216-57570-80-6,TCP,FIN,SSH,40613,53,173.194.65.127,10.152.152.11,443,57361,5113,1,http://86.d74t.df8tj.rtr.et4.4656.5.t65.5.7686.ytryr.clearpointsupplies.com/86.d74t.df8tj.rtr.et4.4656.5.t65.5.7686.ytryr/
74.125.136.156-10.152.152.11-80-42309-6,UDP,ACK,NTP,40614,53,10.152.152.11,173.194.33.97,56254,443,2472,1,http://www.dedalesdeana.com/img/
10.152.152.11-10.152.152.10-52031-53-17,TCP,SYN,FTP,443,53,173.194.33.105,10.152.152.11,19305,34702,699,0,https://www.listia.com/list
10.152.152.11-10.152.152.10-36110-53-17,UDP,ACK,SNMP,443,53,173.194.112.181,10.152.152.11,443,34481,699,1,http://www.tvguide.com/tvshows/dynasty/cast/201073/
52.28.252.195-10.152.152.11-443-54818-6,TCP,SYN,HTTPS,40609,53,74.125.136.188,10.152.152.11,443,47598,612,0,http://mailsfuca.moonfruit.com/
10.152.152.11-162.212.130.108-46474-80-6,UDP,ACK,DHCP,40609,58950,10.152.152.11,10.152.152.11,5228,50953,612,0,http://albel.intnet.mu/File/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID
10.152.152.11-10.152.152.10-58034-53-17,TCP,SYN,SMTP,48018,47714,216.58.216.142,74.125.28.189,44097,443,1460,1,http://www.flashcardmachine.com/ap-gov-chapter11.html
10.152.152.11-10.152.152.10-49162-53-17,UDP,ACK,SNMP,443,53,173.194.65.127,10.152.152.11,443,57361,1134,0,https://drive.google.com/file/d/1rngxZ2sujNVYSoKmCvjpUZyljRdSeTVc/view?usp=sharing_eil&ts=5e457ab9
10.152.152.11-10.152.152.10-52036-53-17,TCP,RST,FTP,54760,53,10.152.152.11,10.152.152.11,19305,34702,726,1,http://www.genome.jp/tools/motif/
173.194.116.205-10.152.152.11-80-43405-6,UDP,ACK,DNS,443,53,173.194.33.105,173.194.33.97,56254,443,1460,0,https://www.shrunken.com/url_redirector.php?url=a6yT8
10.152.152.11-10.152.152.10-49707-53-17,TCP,FIN,SSH,40618,37523,173.194.112.181,10.152.152.11,443,34481,524,1,http://www.seattle.gov/tech/initiatives/broadband
10.152.152.11-217.147.88.119-39217-80-6,UDP,ACK,NTP,54761,53,74.125.136.188,10.152.152.11,443,47598,783,0,https://mail-services-appid-2374562.symphonykauharus.com/session/?view=login&appIdKey=f035b7dc0a0921f&country=US
10.152.152.11-10.152.152.10-49927-53-17,TCP,SYN,FTP,443,53,10.152.152.11,10.152.152.11,5228,50953,1123,0,http://jazzymaid.com/css/s/dbcryptsi/dbdrives/365i
23.43.130.116-10.152.152.11-80-45406-6,UDP,ACK,SNMP,40619,53,216.58.216.142,74.125.28.189,44097,443,901,1,http://officialbankofamericabankingsystem.purepanic99.repl.run
10.152.152.11-10.152.152.10-36555-53-17,TCP,SYN,HTTPS,40619,53,173.194.65.127,10.152.152.11,443,57361,517,0,http://en.rfwiki.org/wiki/Close_Up_Foundation
10.152.152.11-10.152.152.10-60778-53-17,UDP,ACK,DHCP,38985,53,10.152.152.11,10.152.152.11,19305,34702,41,1,http://www.allbestmessages.co/sms-text-messages/Hello-Sms.php
10.152.152.11-10.152.152.10-47651-53-17,TCP,SYN,SMTP,58271,443,74.125.136.138,173.194.33.97,56254,443,82,1,https://prth.talkincat.com/rk?ef=ZH9wlG9ma2Kcla92k2ppaJWkYsBxj2o/jean-marc.boudreau@andritz.com
10.152.152.11-10.152.152.10-59117-53-17,UDP,ACK,SNMP,443,53,173.194.112.181,10.152.152.11,443,34481,32,0,http://avitishospital.com/admin/uploads/Ledirect.php
10.152.152.11-10.152.152.10-33994-53-17,TCP,RST,FTP,58270,53,173.194.33.105,10.152.152.11,443,47598,32,1,http://videoslol.webcindario.com/app/facebook.com/?lang=de&amp;key=oBlM1NHRCkL4kZbAnv07z80SdfmvYIVhgKxUPwSNRe2KkcH7JBc8iRKizZhWZV2ngNpVd4OJWXvURSpXpR1uFXynD7FrUWEobr6yha5QSgwI7QfKse2ZI0GmGWRC99q3VnWbZE7n2mCun12T4SNLlKDELceL7b6aVuK8xwOrqjF5mLTGjBZDip3EcG4hjR1nZSDHbaOt
10.152.152.11-10.152.152.10-50520-53-17,UDP,ACK,DNS,58268,80,74.125.136.188,10.152.152.11,5228,50953,36,1,https://www.vassallo.com.ar/modules/mailchimpintegration/translations/scriptac.html
10.152.152.11-104.155.53.183-57982-80-6,TCP,FIN,SSH,443,44773,10.152.152.11,74.125.28.189,44097,443,41,1,http://emailfilter-update.sitebeat.site/
10.152.152.11-54.182.216.8-59002-80-6,UDP,ACK,NTP,443,53,216.58.216.142,10.152.152.11,443,57361,917,1,http://www.dictionary.com/browse/lan
10.152.152.11-10.152.152.10-42581-53-17,TCP,SYN,FTP,58269,80,173.194.65.127,10.152.152.11,19305,34702,41,1,http://secure.netaugusta.com/order/docs/ricky/
10.152.152.11-10.152.152.10-35454-53-17,UDP,ACK,SNMP,443,80,74.125.136.138,173.194.33.97,56254,443,41,0,https://www.geeksaresexy.net/
10.152.152.11-108.167.131.94-58626-443-6,TCP,SYN,HTTPS,58267,36274,10.152.152.11,10.152.152.11,443,58519,123,1,https://www.wetzlar-tennis.de/
10.152.152.11-185.31.128.208-38430-80-6,UDP,ACK,DHCP,443,80,173.194.65.100,10.152.152.11,443,47598,1481,1,https://www.autoobsessed.com/
10.152.152.11-10.152.152.10-39318-53-17,TCP,SYN,SMTP,58266,53,173.194.33.105,10.152.152.11,443,34481,639,1,http://cdgfss.edu.hk
10.152.152.11-10.152.152.10-51654-53-17,UDP,ACK,SNMP,443,80,173.194.112.181,10.152.152.11,5228,50953,1525,0,http://www.marketingteacher.com/segmentation/
205.234.175.175-10.152.152.11-443-58724-6,TCP,RST,FTP,40622,53,10.152.152.11,74.125.28.189,44097,443,53,1,https://gtecham.com/wp-admin/includes/daum/Daum/Daum.php
10.152.152.11-10.152.152.10-41712-53-17,UDP,ACK,DNS,443,80,173.194.65.100,10.152.152.11,443,57361,1094,0,https://www.suedstrahl.de/
10.152.152.11-10.152.152.10-52581-53-17,TCP,FIN,SSH,33194,53,74.125.136.188,10.152.152.11,19305,34702,4716,1,https://my-site262.yolasite.com/
10.152.152.11-10.152.152.10-50448-53-17,UDP,ACK,NTP,443,80,216.58.216.142,10.152.152.11,443,58519,1768,0,http://www.pacom.com/contact/
23.3.90.96-10.152.152.11-80-37033-6,TCP,SYN,FTP,37302,53,173.194.65.127,173.194.33.97,56254,443,53,1,https://lansparpofa1987.blogspot.be
10.152.152.11-10.152.152.10-35238-53-17,UDP,ACK,SNMP,37302,80,10.152.152.11,10.152.152.11,443,36562,1830,1,https://www.barryplant.com.au/
10.152.152.11-104.71.239.20-58824-80-6,TCP,SYN,HTTPS,443,33991,173.194.65.100,10.152.152.11,443,34481,862,0,https://en.wikipedia.org/wiki/Firewall_(computing)
10.152.152.11-10.152.152.10-50681-53-17,UDP,ACK,DHCP,39446,80,173.194.33.105,10.152.152.11,443,47598,2175,1,http://ruasepicas.pt/paypal.com.update.account.confirmation.billing.information
10.152.152.11-104.16.26.35-55746-80-6,TCP,SYN,SMTP,58871,53,173.194.112.181,74.125.28.189,44097,443,2219,0,https://onedrive.live.com/?authkey=%21AG7v3K%5Fv%5Fvmx0wU&amp;cid=2022B4D58B052264&amp;id=2022B4D58B052264%21709&amp;parId=root&amp;o=OneUp
216.58.209.129-10.152.152.11-80-56623-6,UDP,ACK,SNMP,51538,53,173.194.65.100,10.152.152.11,443,36563,4714,1,http://gruposdefreefire.000webhostapp.com/
10.152.152.11-162.144.129.143-35820-80-6,TCP,RST,FTP,56704,80,10.152.152.11,10.152.152.11,5228,50953,2413,0,http://my3.uk-verifyid.com
205.234.175.175-10.152.152.11-443-58711-6,UDP,ACK,DNS,56705,53,216.58.216.142,10.152.152.11,443,57361,158,1,https://definitions.uslegal.com/t/transaction-account-guarantee-program/
10.152.152.11-10.152.152.10-40058-53-17,TCP,FIN,SSH,40631,53,74.125.136.188,10.152.152.11,19305,34702,2766,1,http://eden.it-guys.net.nz/wp-content/languages/plugins/ugh/Entrar/Login/succure/ID-NUMB372/myaccount/signin/?country.x=US&locale.x=en_US
10.152.152.11-192.230.82.107-46964-80-6,UDP,ACK,NTP,40631,80,173.194.65.127,173.194.33.97,56254,443,569,0,https://rebrand.ly/zitln6v
10.152.152.11-173.241.244.220-41220-80-6,TCP,SYN,FTP,36982,44555,10.152.152.11,10.152.152.11,443,36562,440,1,http://www.nicasiabank.com/
10.152.152.11-10.152.152.10-50351-53-17,UDP,ACK,SNMP,36988,80,173.194.112.181,10.152.152.11,443,34481,785,0,http://www.unisonsouthayr.org.uk/index.html
10.152.152.11-54.247.66.220-52251-80-6,TCP,SYN,HTTPS,40632,53,173.194.33.105,10.152.152.11,443,47598,546,1,http://www.simplyhired.com/salaries-k-railroad-switchman-jobs.html
10.152.152.11-54.251.136.58-44415-80-6,UDP,ACK,DHCP,36982,53,216.58.216.142,10.152.152.11,443,36563,917,0,http://www.exforsys.com/tutorials/networking/mesh-topology.html
10.152.152.11-23.78.38.241-48426-80-6,TCP,SYN,SMTP,36988,80,10.152.152.11,74.125.28.189,44097,443,468,1,http://paypal.com.0.security-confirmation.3408b8d8a758db7c66b435a2c13352e4.as2.2u.se/
10.152.152.11-10.152.152.10-52310-53-17,UDP,ACK,SNMP,40632,40669,173.194.65.127,10.152.152.11,443,57361,703,0,https://povpiizwrzydwqhgbswsizfqhfxryolkbata-dot-gl494903049.wl.r.appspot.com/
10.152.152.11-10.152.152.10-51764-53-17,TCP,RST,FTP,40633,80,74.125.136.188,10.152.152.11,5228,50953,918,1,http://diyaudioprojects.com/Power/DIY-Shielded-RCA-Interconnect-Cables/
104.96.2.18-10.152.152.11-80-48000-6,UDP,ACK,DNS,40633,53,10.152.152.11,10.152.152.11,19305,34702,405,0,https://en.wikipedia.org/wiki/Smith_%26_Wesson_Bodyguard_380
10.152.152.11-10.152.152.10-53339-53-17,TCP,FIN,SSH,56707,53,173.194.65.100,173.194.33.97,56254,443,1175,1,https://trv.no/
31.13.92.36-10.152.152.11-443-34013-6,UDP,ACK,NTP,36983,80,173.194.112.181,10.152.152.11,443,47598,429,0,https://math.dartmouth.edu/archive/m54x12/public_html/m54lecture14.pdf
10.152.152.11-10.152.152.10-55084-53-17,TCP,SYN,FTP,443,53,216.58.216.142,10.152.152.11,443,34481,457,1,http://1artemisbet.blogspot.com
10.152.152.11-10.152.152.10-38675-53-17,UDP,ACK,SNMP,56723,80,10.152.152.11,10.152.152.11,443,57361,509,0,https://en.wikipedia.org/wiki/Insecticide
10.152.152.11-10.152.152.10-42251-53-17,TCP,SYN,HTTPS,56722,53,173.194.65.127,74.125.28.189,44097,443,506,1,https://www.applytracking.com/
50.23.134.226-10.152.152.11-80-41023-6,UDP,ACK,DHCP,56706,80,173.194.33.105,10.152.152.11,19305,34702,545,0,http://www.thefreedictionary.com/tor
10.152.152.11-38.126.130.202-34846-443-6,TCP,SYN,SMTP,38715,53,10.152.152.11,10.152.152.11,5228,50953,472,1,http://apuwa.com/blog/profile/name.html
10.152.152.11-10.152.152.10-43943-53-17,UDP,ACK,SNMP,56724,44335,74.125.136.188,173.194.33.97,56254,443,586,1,https://ticonme.es/Sharep01nt_Access_Drive03/Acrobat_Reader_87yui45jt89dISEFHEWHE78t7hoite9U09Y7_office365/MicrosFt/4439683265f9b15786a58bd6ca5bfa25/
10.152.152.11-10.152.152.10-51823-53-17,TCP,RST,FTP,56725,45805,173.194.65.100,10.152.152.11,443,36564,1419,1,https://www-cwbank.com/en/business
10.152.152.11-162.144.129.143-35795-80-6,UDP,ACK,DNS,45234,443,173.194.112.181,10.152.152.11,443,47598,722,0,http://www.dummies.com/education/math/geometry/how-to-determine-the-area-of-sectors-and-segments-of-a-circle/
